INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (1, 5, 'Farhunnisa Zahrah', 'UNIVERSITAS KALIMANTAN BARAT', '0676968585451689', 'Faustino_Hastuti@gmail.co.id', 'dDTl9PtgVuOExUl', '+628658124699')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (90, 450, 'Dirja Saefullah M.TI.', 'UNIVERSITAS BALI', '0506693697684828', 'Berry_Yuliarti@gmail.com', '5DzQdm2quZovDqs', '+628090727644')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (91, 455, 'Rita Susanti', 'UNIVERSITAS SUMATERA SELATAN', '8019663046502005', 'Travis.Fujiati25@yahoo.co.id', 'P5bg7KW6uJ39EcB', '+628744314123')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (92, 460, 'Zelaya Lestari', 'UNIVERSITAS BALI', '1019946815085401', 'Heber95@yahoo.com', 'PO_lzE695Wi34cv', '+628062546376')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (93, 465, 'Laksana Rahardian', 'UNIVERSITAS KALIMANTAN UTARA', '8007158032148616', 'Dustin.Melani90@yahoo.com', 'JYkFLlHoU_iqk1A', '+628830826743')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (94, 470, 'Rangga Sihombing', 'UNIVERSITAS SUMATERA SELATAN', '7616352733690626', 'Scot_Kahyang@yahoo.com', 'ZOj95Kiy4GOzhnN', '+628956248081')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (95, 475, 'Tirta Mustofa S.Farm', 'UNIVERSITAS LAMPUNG', '1982671866024597', 'Norberto62@gmail.com', 'GHwZMm1jPMzTtjH', '+628177545239')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (96, 480, 'Titin Kusuma', 'UNIVERSITAS BANTEN', '8140270688053053', 'Jake_Padmasari@gmail.co.id', 's53rTgeC24pZ1Ad', '+628905740053')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (97, 485, 'Embuh Nugraha', 'UNIVERSITAS JAWA TENGAH', '1130935895565381', 'Dasia72@gmail.com', 'iWcVhBFoQ_I7ubI', '+628357526611')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (98, 490, 'Sabrina Rahayu', 'UNIVERSITAS SUMATERA BARAT', '4463226519165019', 'Ricky64@gmail.com', 'FVDtQzaFRDXJpx1', '+628119629281')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (99, 495, 'Gaiman Hidayat', 'UNIVERSITAS LAMPUNG', '6957053392229239', 'Santiago_Airlangga96@gmail.co.id', 'Y8WddguTcNhySwV', '+628923012048')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (103, 515, 'Dartono Abiputra', 'UNIVERSITAS PAPUA', '6893833124923899', 'Kirstin_Lesmana@gmail.com', 'U03Nk9Sv7wH5cX7', '+628224706645')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (104, 520, 'Nadia Zulaika', 'UNIVERSITAS DI YOGYAKARTA', '2136727205061314', 'Aleen_Puspita36@gmail.co.id', 'r2UJyhx6vSwUJM2', '+628443193303')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (105, 525, 'Bahuraksa Pranowo S.I.Kom', 'UNIVERSITAS MALUKU', '5640435749667808', 'Rossie_Amanta@yahoo.com', 'FAv68D0aMUCZZsX', '+628662807574')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (106, 530, 'Siska Safitri', 'UNIVERSITAS MALUKU', '8490174224680503', 'Colten42@gmail.com', 'N38Zgje6y3D4PTj', '+628071056014')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (107, 535, 'Putu Hardiansyah', 'UNIVERSITAS JAWA BARAT', '8759961204616563', 'Savion99@gmail.com', 'Ev6dhrSpCDPiLiE', '+628944560761')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (108, 540, 'Dewi Afifah', 'UNIVERSITAS JAWA TENGAH', '0646790989331365', 'Lorenz42@yahoo.co.id', '5aNQhxEW8dj5hpp', '+628781336621')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (109, 545, 'Wulandari Nuraini', 'UNIVERSITAS SULAWESI TENGGARA', '3503371677559289', 'Arden_Aqila26@yahoo.co.id', '_MSgMHt2mSmBGEW', '+628299991410')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (110, 550, 'Oni Maharani S.IP', 'UNIVERSITAS NUSA TENGGARA BARAT', '9374654551248553', 'Foster.Irfandi79@yahoo.co.id', 'I4_f7ISxSdX77w8', '+628548371947')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (111, 555, 'Maria Anggraini', 'UNIVERSITAS SUMATERA BARAT', '5323767681556848', 'Neha.Hassanah64@gmail.com', 'mNn6OL4bLKalp3G', '+628737172554')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (112, 560, 'Raisa Kahyang', 'UNIVERSITAS BALI', '1460870234813705', 'Maryse68@gmail.com', '3J1h_6Tu8hnhdmY', '+628565753830')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (113, 565, 'Jaya Oktavian', 'UNIVERSITAS SULAWESI SELATAN', '3457359140668442', 'Sherwood36@gmail.co.id', '07ffXPKAbmf4q2N', '+628808121704')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (114, 570, 'Saka Arifin S.Farm', 'UNIVERSITAS KALIMANTAN SELATAN', '6211164793978977', 'Willy99@gmail.co.id', 'aO3xeEScsj1T3jE', '+628919555187')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (115, 575, 'Okta Haikal', 'UNIVERSITAS KALIMANTAN UTARA', '0467846536493895', 'Evie_Gunarto@yahoo.co.id', 'R2Dok1Agr6k7Gxr', '+628842823020')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (116, 580, 'Juli Anggraini', 'UNIVERSITAS SULAWESI TENGGARA', '6720505414051073', 'Rosalee_Marpaung@gmail.co.id', 'HAjEP5EwpLnJpki', '+628858498673')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (117, 585, 'Rita Juwita', 'UNIVERSITAS KALIMANTAN UTARA', '4605866414472813', 'Ona56@yahoo.com', 'o7qVTyYCrR1J4k4', '+628316825896')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (118, 590, 'Padma Mustika M.Ak', 'UNIVERSITAS SULAWESI TENGGARA', '3947446416191716', 'Bernardo36@gmail.com', 'ByG5_h3oM3v7jyt', '+628580237397')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (119, 595, 'Putri Haryanti', 'UNIVERSITAS SUMATERA SELATAN', '7963865978094359', 'Elias.Salsabilla41@gmail.co.id', 'vzK2qrIp5Kseolu', '+628135399883')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (120, 600, 'Kartika Utami', 'UNIVERSITAS SULAWESI TENGAH', '2577610891694815', 'Chloe_Wahyuni44@gmail.com', 'r1fzpSa3ntlDfCR', '+628835004988')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (121, 605, 'Margana Maulana', 'UNIVERSITAS KALIMANTAN BARAT', '0555038056965397', 'Luz69@yahoo.com', 'SnNtUUGa1bBh4Iy', '+628791896987')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (122, 610, 'Nimas Riyanti S.E.', 'UNIVERSITAS SULAWESI BARAT', '3754492670909462', 'Nettie.Kurniawan@yahoo.co.id', '81xo71zPbeC2eLv', '+628632995575')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (123, 615, 'Devi Laksmiwati M.Pd', 'UNIVERSITAS SULAWESI SELATAN', '7056325746370096', 'Murray.Kusmawati@yahoo.com', 'vnhQz9F9UZdCRHa', '+628201895504')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (124, 620, 'Salsabila Nurlaela', 'UNIVERSITAS JAWA BARAT', '7583553150020848', 'Christian_Melinda35@yahoo.co.id', '979rPBOTWzzhscq', '+628314883474')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (125, 625, 'Retno Permata', 'UNIVERSITAS KEPULAUAN RIAU', '4003529452172033', 'Daniela.Hastuti@yahoo.co.id', 'G4vcmBD4SY6sWUg', '+628651461213')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (126, 630, 'Luwes Firgantoro', 'UNIVERSITAS SUMATERA BARAT', '5495562183919542', 'Berneice.Wulandari@yahoo.com', 'w4xw0fXUbuieK1C', '+628136172010')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (127, 635, 'Galuh Haikal', 'UNIVERSITAS SULAWESI SELATAN', '8542244130495969', 'Marlin_Ananda@yahoo.com', 'clfj0O6yj788pW6', '+628633762096')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (128, 640, 'Kirana Utami', 'UNIVERSITAS SULAWESI SELATAN', '7422528431549302', 'Domenick_Syahreza@yahoo.co.id', 'c87G1mkIzTgJDEl', '+628900620754')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (129, 645, 'Sherly Harini S.Kom', 'UNIVERSITAS KEPULAUAN RIAU', '8779883379556279', 'Caleigh_Maryadi94@gmail.com', '0XadNrSxER6P0op', '+628870066048')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (130, 650, 'Satya Marpaung', 'UNIVERSITAS SUMATERA UTARA', '8987488029014305', 'Casey.Ananda49@gmail.com', 'A1ISgVOUA4MbbjI', '+628565692044')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (101, 505, 'Tami Hasanah', 'UNIVERSITAS KALIMANTAN UTARA', '5064345237124485', 'Toni_Prastuti@gmail.com', 'NmnEzdQO7L5LDxn', '+628768837966')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (102, 510, 'Abyasa Ardianto', 'UNIVERSITAS JAWA BARAT', '3533233590380644', 'Giovanny_Saputri@yahoo.co.id', 'g5kbLoEIvK41lx7', '+628181931731')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (100, 500, 'Juli Aryani', 'UNIVERSITAS SULAWESI SELATAN', '4120739762225498', 'Otis_Jailani67@yahoo.co.id', 'smAkkUErTmi5cBY', '+628595807780')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (131, 655, 'Rahmi Nurlaela', 'UNIVERSITAS SULAWESI TENGAH', '2899256446168172', 'Megane_Susanti@gmail.com', 'ERsRc_4zhMLJwLi', '+628074589893')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (132, 660, 'Tina Puspasari', 'UNIVERSITAS PAPUA', '9343932455318914', 'Ludwig10@gmail.co.id', 'ePf8bQJaQwjtAkg', '+628335114234')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (134, 670, 'Prima Syahreza', 'UNIVERSITAS KALIMANTAN TENGAH', '9729802295298599', 'Domingo2@yahoo.co.id', 'XgS6dJ1RBrjsrX0', '+628429954879')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (133, 665, 'Talia Juwita', 'UNIVERSITAS GORONTALO', '4226363897161907', 'Pansy.Susanti@gmail.com', '_JrriYawG4qrTXV', '+628243037800')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (135, 675, 'Rahmat Mandala', 'UNIVERSITAS PAPUA', '8759436848832033', 'Anastasia8@yahoo.com', 'Goo1jQBThznRcbU', '+628939926289')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (136, 680, 'Daruna Tarihoran', 'UNIVERSITAS JAWA TENGAH', '2426219995389923', 'Lonie63@gmail.com', 'Qs0gqPNbwsfwbe1', '+628149308713')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (137, 685, 'Ikin Latupono S.I.Kom', 'UNIVERSITAS KALIMANTAN SELATAN', '2106720209489125', 'Cletus.Wibisono21@yahoo.com', 'YhxKkBqo0O4axuK', '+628823336013')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (138, 690, 'Julia Anjani', 'UNIVERSITAS KALIMANTAN TENGAH', '1804086141446620', 'Effie_Febian@gmail.com', 'kJXDUC6rn_5m96K', '+628945772568')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (139, 695, 'Hilda Anjani', 'UNIVERSITAS PAPUA BARAT', '2748335198625555', 'Jaclyn22@gmail.com', 'ksorPlbeHHEfYFJ', '+628011299146')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (140, 700, 'Farhunnisa Mustika', 'UNIVERSITAS NUSA TENGGARA TIMUR', '1736714027356870', 'Winston_Nasyidah28@yahoo.co.id', 'BopxEmuB_FOOpKj', '+628399983623')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (141, 705, 'Hani Aqila S.Kom', 'UNIVERSITAS SUMATERA BARAT', '2927745089893079', 'Brionna_Utama51@yahoo.co.id', '0DP06BhRFZpbPFp', '+628279118255')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (142, 710, 'Wisnu Wibowo', 'UNIVERSITAS KALIMANTAN TIMUR', '3647385330463045', 'Leslie71@yahoo.co.id', 'CNlXU6_M7_e4YPP', '+628790024644')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (143, 715, 'Dalima Febrianti', 'UNIVERSITAS SULAWESI TENGGARA', '6962449247953475', 'Anna50@gmail.co.id', 'wq_3cR0nTy7TBr2', '+628087752371')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (144, 720, 'Jono Sitompul', 'UNIVERSITAS SUMATERA SELATAN', '3749816460937988', 'Roger_Mahendra56@yahoo.co.id', 'pQhghTBhTOFfJf1', '+628647109232')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (145, 725, 'Widya Astuti', 'UNIVERSITAS SULAWESI TENGAH', '2822208646961813', 'Magnolia_Purwanti@gmail.com', 'RgJegAnxgV3fSuN', '+628846558495')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (146, 730, 'Emil Haikal', 'UNIVERSITAS JAMBI', '8137282624429611', 'Francesca.Kuswoyo@yahoo.co.id', 'HgGNLtNIsvrIwR4', '+628033783111')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (147, 735, 'Bambang Mandala', 'UNIVERSITAS GORONTALO', '2854227379649347', 'Eloise.Amanta@gmail.com', 'GT55TbVIJsWb7H1', '+628908830980')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (148, 740, 'Shania Yulianti S.Psi', 'UNIVERSITAS BALI', '1222726187960323', 'Winifred_Rahayu@yahoo.com', 'EpfxGwNybNvRERJ', '+628629642203')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (149, 745, 'Ilsa Salsabilla', 'UNIVERSITAS LAMPUNG', '9614562052400089', 'Adolfo_Damayanti@yahoo.com', 'P_anpctllr2eny1', '+628674645222')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (150, 750, 'Wakiman Marbun', 'UNIVERSITAS JAWA TIMUR', '1281034001814391', 'Cicero.Gunarto@gmail.com', 'AYFIbusnB8_1Yu0', '+628783359724')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (151, 755, 'Emong Prasetya', 'UNIVERSITAS BANTEN', '5461369408359988', 'Shawn.Rayhan@gmail.co.id', '2FY8zfoK0FUb0DY', '+628898637739')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (152, 760, 'Oni Wijayanti', 'UNIVERSITAS GORONTALO', '5397520398199304', 'Micheal64@yahoo.com', '0F38IsILnQaWl9H', '+628268242709')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (153, 765, 'Karta Santoso', 'UNIVERSITAS JAWA TENGAH', '5083117310445541', 'Missouri.Lazuardi@yahoo.co.id', 'cGAjaxhPuVT6AkJ', '+628116225950')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (154, 770, 'Zizi Ardiyanti S.Kom', 'UNIVERSITAS BANTEN', '8808085006182574', 'Jake_Anggriawan36@yahoo.co.id', 'a0iU0fIZ5xmoojp', '+628937333038')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (155, 775, 'Gangsar Herlambang', 'UNIVERSITAS BENGKULU', '9203309610447836', 'Lawrence71@yahoo.com', 'EA7MYaAcR2Midbc', '+628707887233')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (156, 780, 'Maimunah Fathina', 'UNIVERSITAS NUSA TENGGARA BARAT', '8286373099249523', 'Tyreek_Laksmiwati33@yahoo.co.id', 'l6CaMbwX8mnFXTA', '+628496126234')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (157, 785, 'Samiah Mandasari', 'UNIVERSITAS JAWA TIMUR', '2102038222521886', 'Karianne50@gmail.com', 'p6LCmo7RS_TxGja', '+628869741101')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (158, 790, 'Kalim Perdana', 'UNIVERSITAS SULAWESI SELATAN', '4820418716741769', 'Kristopher69@yahoo.com', 'X4O_7z6DsrwrPiW', '+628650915404')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (159, 795, 'Mila Puspita', 'UNIVERSITAS NUSA TENGGARA TIMUR', '5888878221071898', 'Amy_Hassanah69@gmail.co.id', 'Z4AKvBJjp5QgHFu', '+628050373927')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (160, 800, 'Lintang Zahrah', 'UNIVERSITAS NUSA TENGGARA BARAT', '1876288905491894', 'Berta.Hutagalung@gmail.com', 'HILI7JRbwrBCN6X', '+628774458450')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (161, 805, 'Ade Azzahra S.Pd', 'UNIVERSITAS GORONTALO', '3562374874740687', 'Alfonzo65@yahoo.co.id', 'Ddpf927lwAFEBmA', '+628740936622')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (162, 810, 'Jane Puspasari', 'UNIVERSITAS NUSA TENGGARA BARAT', '0354506593284509', 'Kelli.Haryanto65@yahoo.com', 'UE_JZgsdBTPIsCo', '+628296554670')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (163, 815, 'Daru Tamba', 'UNIVERSITAS BANGKA BELITUNG', '4994377537809349', 'Clotilde.Mahardika13@yahoo.co.id', 's1BLak4gFRL6R_q', '+628642990240')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (164, 820, 'Limar Hermawan', 'UNIVERSITAS JAWA TENGAH', '3417689325850616', 'Amely86@gmail.com', 'f19Tpfpo5JeV9S5', '+628856112100')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (165, 825, 'Danuja Simanjuntak', 'UNIVERSITAS PAPUA', '2962899618511756', 'Eriberto_Suryatmi@yahoo.co.id', 'ze6P_VhKV2GwsGG', '+628943901204')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (166, 830, 'Harimurti Agustian M.Farm', 'UNIVERSITAS BALI', '5027768449137153', 'Abner31@gmail.com', 'tybIAylMq_w3FQ2', '+628535372973')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (167, 835, 'Imam Nugraha S.Pd', 'UNIVERSITAS NUSA TENGGARA TIMUR', '6384512107760940', 'Tina44@gmail.com', 'simpoOHr80_YR8v', '+628394230358')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (168, 840, 'Maimunah Harini', 'UNIVERSITAS PAPUA BARAT', '0117611756168984', 'Cielo72@yahoo.com', 'ZeAfzInXZ9IcCwv', '+628413856202')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (169, 845, 'Anom Firgantoro', 'UNIVERSITAS SUMATERA BARAT', '3388757230695803', 'Hadley_Winarsih7@gmail.com', 'faIs_vrvgbqBX77', '+628288115878')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (170, 850, 'Adinata Ardianto', 'UNIVERSITAS NUSA TENGGARA TIMUR', '4348950585358529', 'Javonte19@gmail.com', 'jhwXyl8SfpwJbY0', '+628539587926')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (171, 855, 'Padma Winarsih', 'UNIVERSITAS DKI JAKARTA', '3094761798076257', 'Emmanuelle.Sudiati79@yahoo.com', 'Cm_MGP3AudSb64b', '+628912029106')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (172, 860, 'Sartika Palastri', 'UNIVERSITAS SUMATERA SELATAN', '6300553021312029', 'Forrest_Sihombing4@yahoo.com', 'HILLgljIjrX9PQM', '+628482159267')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (173, 865, 'Agnes Kahyang', 'UNIVERSITAS MALUKU UTARA', '7939013564927464', 'Bernita27@gmail.co.id', 'PjuIKo7YhNLXfif', '+628860404954')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (174, 870, 'Puput Rahmawati', 'UNIVERSITAS RIAU', '0992533849032479', 'Myrl87@yahoo.co.id', 'wZb8eDSVWWa1_q4', '+628719444470')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (175, 875, 'Yani Maharani S.E.', 'UNIVERSITAS MALUKU', '5044611592520104', 'Lamont87@gmail.com', 'fVOLYSELzbDtKCQ', '+628207027428')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (176, 880, 'Jono Gunarto', 'UNIVERSITAS SULAWESI TENGGARA', '6228432057039047', 'Kianna_Jelita@yahoo.com', 'GTlD1ySR6rFuDrY', '+628521599860')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (177, 885, 'Hasta Yulianto', 'UNIVERSITAS NUSA TENGGARA BARAT', '5690892807568421', 'Herbert.Padmasari6@yahoo.com', 'gT2jKdzLbuphElu', '+628661331920')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (178, 890, 'Ulva Fujiati', 'UNIVERSITAS SUMATERA UTARA', '5881158644509940', 'Benedict.Padmasari79@yahoo.co.id', '5OyTd7DjS5TRFia', '+628997012212')
INSERT INTO pengusul (pu_id, p_id, pu_nama, pu_instansi, pu_nik, pu_email, pu_password, pu_nokontak) VALUES (179, 895, 'Diana Andriani', 'UNIVERSITAS BENGKULU', '8479506993595540', 'Samanta.Maryati75@gmail.com', 'BwbcofL7Vbrc31K', '+628739086590')
